   Vol_A   Vol_B
   0.97   0.03
   0.92   0.01
   1.09   0.03
   0.63   0.36
   0.24   0.73
   0.28   0.83
   0.86   0.08
   1.01   0.00
   1.06   0.00
   0.93   0.01
   0.82   0.20
   0.37   0.62
   0.00   0.95
   0.07   0.96
   0.19   0.82
   0.53   0.46
   0.46   0.56
   0.36   0.54
   0.27   0.77
   0.55   0.40
   0.99   0.03
   0.99   0.06
   0.87   0.06
   0.78   0.18
   0.17   0.93
   0.48   0.51
   0.97   0.04
   0.99   0.00
   1.05   0.00
   1.02   0.02
   0.77   0.14
   0.47   0.56
   0.00   1.01
   0.00   1.06
   0.02   0.94
   0.03   0.98
   0.02   1.05
   0.12   0.75
   0.11   0.88
   0.21   0.81
   0.55   0.38
   0.55   0.47
   0.77   0.31
   0.75   0.13
   0.53   0.35
   0.91   0.09
   0.94   0.01
   1.02   0.00
   0.70   0.26
   0.75   0.30
   0.15   0.78
   0.01   0.98
   0.00   1.03
   0.00   1.06
   0.07   0.98
   0.04   0.92
   0.00   1.04
   0.00   0.98
   0.06   0.87
   0.55   0.40
   0.42   0.50
   0.40   0.60
   0.66   0.40
   0.66   0.26
   0.46   0.55
   0.92   0.20
   1.04   0.16
   0.89   0.17
   0.11   0.84
   0.27   0.87
   0.16   0.77
   0.01   0.94
   0.00   1.03
   0.00   0.99
   0.00   1.01
   0.00   1.05
   0.03   1.03
   0.23   0.72
   0.65   0.46
   0.97   0.06
   0.66   0.25
   0.31   0.63
   0.34   0.67
   0.34   0.54
   0.47   0.54
   0.20   0.74
   0.36   0.69
   0.22   0.88
   0.01   0.94
   0.06   0.95
   0.19   0.76
   0.00   1.03
   0.00   0.98
   0.00   0.99
   0.00   0.95
   0.00   0.99
   0.10   0.94
   0.68   0.24
   0.87   0.10
   0.97   0.00
   0.94   0.03
   0.52   0.39
   0.43   0.54
   0.65   0.26
   0.79   0.22
   0.05   0.82
   0.08   0.85
   0.13   0.90
   0.03   1.00
   0.11   0.87
   0.05   1.00
   0.08   0.88
   0.03   0.95
   0.00   1.18
   0.00   0.99
   0.03   1.09
   0.11   0.86
   0.75   0.24
   1.04   0.10
   1.09   0.02
   1.03   0.00
   1.13   0.01
   1.07   0.03
   0.97   0.03
   0.96   0.00
   0.82   0.20
   0.58   0.45
   0.09   0.88
   0.07   0.79
   0.18   0.83
   0.03   1.05
   0.03   0.95
   0.02   0.95
   0.00   0.98
   0.01   1.00
   0.05   0.88
   0.12   0.89
   0.66   0.27
   0.98   0.14
   0.59   0.29
   1.02   0.12
   1.05   0.01
   1.03   0.00
   0.94   0.00
   0.87   0.00
   0.98   0.05
   0.83   0.15
   0.13   0.76
   0.00   1.04
   0.02   0.91
   0.02   1.04
   0.00   1.01
   0.00   0.93
   0.00   1.08
   0.02   0.95
   0.02   1.03
   0.05   0.96
   0.44   0.64
   0.49   0.42
   0.61   0.32
   0.79   0.27
   0.91   0.08
   0.92   0.04
   0.87   0.10
   0.93   0.04
   0.99   0.04
   0.85   0.18
   0.13   0.87
   0.00   0.99
   0.01   1.00
   0.03   1.01
   0.01   0.94
   0.02   1.06
   0.10   0.86
   0.12   0.83
   0.00   1.10
   0.00   0.94
   0.01   1.00
   0.02   1.01
   0.11   0.90
   0.18   0.87
   0.29   0.82
   0.38   0.53
   0.31   0.69
   0.43   0.62
   0.63   0.33
   0.59   0.52
   0.21   0.87
   0.00   1.12
   0.03   1.02
   0.32   0.71
   0.14   0.86
   0.16   0.89
   0.09   0.89
   0.04   1.00
   0.00   0.98
   0.00   0.95
   0.00   1.01
   0.00   1.08
   0.00   1.13
   0.01   1.05
   0.03   1.06
   0.03   0.95
   0.18   0.75
   0.10   0.98
   0.25   0.67
   0.29   0.60
   0.07   0.87
   0.09   0.98
   0.28   0.75
   0.66   0.34
   0.15   0.90
   0.19   0.89
   0.03   1.07
   0.00   0.98
   0.00   0.96
   0.00   1.00
   0.00   1.00
   0.10   0.81
   0.22   0.67
   0.20   0.74
   0.03   1.06
   0.05   1.04
   0.32   0.69
   0.16   0.80
   0.11   0.98
   0.13   0.81
   0.03   0.94
   0.23   0.76
   0.63   0.30
   0.85   0.12
   0.09   0.75
   0.03   1.01
   0.01   1.00
   0.00   1.00
   0.00   1.02
   0.00   0.96
   0.02   1.16
   0.33   0.73
   0.77   0.21
   0.78   0.26
   0.80   0.22
   0.42   0.55
   0.60   0.47
   0.38   0.46
   0.08   0.96
   0.09   0.82
   0.03   0.98
   0.40   0.54
   0.63   0.31
   0.82   0.27
   0.17   0.80
   0.00   1.06
   0.00   1.00
   0.00   1.12
   0.00   0.95
   0.01   0.81
   0.16   0.88
   0.57   0.32
   0.98   0.07
   0.89   0.01
   1.08   0.00
   0.95   0.00
   0.81   0.20
   0.91   0.12
   0.59   0.36
   0.22   0.86
   0.09   0.95
   0.86   0.12
   0.98   0.08
   0.64   0.30
   0.38   0.62
   0.03   0.98
   0.03   0.88
   0.00   1.12
   0.02   1.00
   0.18   0.72
   0.26   0.90
   0.61   0.38
   1.05   0.01
   1.00   0.00
   1.01   0.00
   1.01   0.00
   0.99   0.00
   0.90   0.05
   0.67   0.27
   0.09   0.89
   0.18   0.79
   0.87   0.12
   0.41   0.55
   0.51   0.62
   0.63   0.43
   0.22   0.83
   0.20   0.78
   0.00   1.05
   0.04   0.95
   0.35   0.54
   0.62   0.46
   0.67   0.35
   0.87   0.12
   0.90   0.15
   1.06   0.03
   1.01   0.00
   0.90   0.01
   0.85   0.26
   0.28   0.78
   0.12   0.91
   0.44   0.53
   0.98   0.08
   0.29   0.72
   0.11   0.85
   0.09   0.92
   0.02   1.03
   0.01   1.00
   0.06   0.90
   0.22   0.66
   0.63   0.33
   0.91   0.07
   0.91   0.09
   0.42   0.58
   0.13   0.86
   0.26   0.72
   0.90   0.09
   0.83   0.19
   0.31   0.63
   0.14   0.85
   0.50   0.39
   1.06   0.01
   0.84   0.10
   0.65   0.39
   0.19   0.84
   0.00   0.93
   0.00   0.97
   0.04   0.97
   0.37   0.63
   0.86   0.16
   0.94   0.04
   1.02   0.01
   1.07   0.08
   0.25   0.80
   0.00   1.14
   0.09   0.93
   0.44   0.59
   0.37   0.61
   0.16   0.86
   0.61   0.41
   0.87   0.09
   1.00   0.00
   0.98   0.10
   0.77   0.33
   0.36   0.67
   0.03   0.93
   0.00   1.01
   0.09   0.96
   0.75   0.16
   1.01   0.01
   0.87   0.02
   1.00   0.03
   0.85   0.16
   0.23   0.74
   0.02   0.98
   0.02   0.92
   0.05   0.88
   0.07   0.97
   0.04   0.98
   0.36   0.67
   0.84   0.17
   0.88   0.07
   1.00   0.00
   0.93   0.10
   0.20   0.60
   0.02   0.98
   0.00   1.07
   0.08   0.85
   0.93   0.10
   1.16   0.00
   0.99   0.04
   1.00   0.03
   0.69   0.19
   0.65   0.37
   0.29   0.53
   0.33   0.61
   0.43   0.69
   0.32   0.64
   0.02   0.94
   0.31   0.69
   0.89   0.07
   1.11   0.00
   0.99   0.00
   0.92   0.09
   0.19   0.90
   0.01   0.90
   0.01   0.89
   0.19   0.80
   0.73   0.27
   0.91   0.04
   0.96   0.06
   0.81   0.10
   0.81   0.18
   0.72   0.31
   0.91   0.10
   0.96   0.07
   0.98   0.03
   0.66   0.38
   0.02   1.10
   0.31   0.64
   0.82   0.02
   1.04   0.00
   1.03   0.00
   1.14   0.04
   0.50   0.43
   0.04   0.91
   0.00   1.08
   0.34   0.72
   0.66   0.36
   0.47   0.53
   0.27   0.68
   0.19   0.92
   0.08   1.09
   0.33   0.70
   0.91   0.19
   0.91   0.10
   1.14   0.03
   0.69   0.28
   0.08   0.94
   0.40   0.60
   0.94   0.02
   0.95   0.00
   1.07   0.00
   1.04   0.12
   0.30   0.66
   0.02   1.02
   0.00   0.97
   0.06   0.91
   0.33   0.80
   0.16   0.94
   0.00   1.00
   0.00   1.04
   0.01   1.11
   0.20   0.85
   0.59   0.34
   0.61   0.29
   0.89   0.18
   0.71   0.28
   0.66   0.38
   0.84   0.09
   1.06   0.01
   0.95   0.00
   0.64   0.25
   0.56   0.40
   0.33   0.71
   0.08   1.01
   0.01   1.01
   0.00   1.02
   0.02   0.98
   0.01   1.06
   0.01   1.11
   0.01   0.98
   0.11   0.93
   0.39   0.55
   0.38   0.62
   0.73   0.27
   0.40   0.59
   0.32   0.65
   0.31   0.73
   0.53   0.49
   0.77   0.15
   0.98   0.04
   0.07   1.02
   0.11   0.95
   0.09   0.96
   0.02   0.82
   0.00   0.95
   0.00   1.01
   0.00   1.06
   0.00   1.06
   0.07   1.02
   0.41   0.52
   0.53   0.56
   0.73   0.26
   0.85   0.25
   0.71   0.20
   0.20   0.78
   0.26   0.67
   0.49   0.70
   0.49   0.47
   0.37   0.66
   0.57   0.45
   0.01   0.88
   0.04   1.04
   0.01   1.05
   0.06   1.06
   0.01   0.95
   0.00   1.04
   0.00   1.08
   0.00   0.96
   0.07   0.98
   0.66   0.35
   0.94   0.09
   0.95   0.03
   0.95   0.06
   0.88   0.23
   0.56   0.50
   0.81   0.27
   0.83   0.18
   0.76   0.25
   0.35   0.66
   0.19   0.82
   0.02   1.00
   0.07   0.86
   0.02   1.13
   0.16   0.96
   0.03   0.99
   0.00   0.98
   0.00   0.86
   0.00   1.07
   0.02   0.97
   0.30   0.71
   0.65   0.32
   0.87   0.05
   1.02   0.02
   0.85   0.05
   1.05   0.04
   1.03   0.01
   0.97   0.05
   0.97   0.07
   0.85   0.19
   0.23   0.78
   0.15   0.85
   0.24   0.65
   0.01   1.06
   0.01   1.00
   0.01   1.01
   0.00   0.95
   0.00   1.07
   0.00   0.97
   0.02   1.05
   0.14   0.93
   0.22   0.80
   0.26   0.67
   0.69   0.37
   0.72   0.39
   0.88   0.02
   1.05   0.00
   0.99   0.00
   1.12   0.00
   0.91   0.09
   0.38   0.59
   0.03   0.89
   0.10   0.88
   0.01   1.00
   0.01   1.12
   0.04   1.03
   0.00   1.03
   0.00   1.03
   0.00   0.93
   0.00   1.02
   0.04   0.92
   0.05   0.96
   0.16   0.80
   0.41   0.49
   0.46   0.48
   0.90   0.16
   1.02   0.04
   0.99   0.00
   0.86   0.13
   0.48   0.42
   0.12   0.94
   0.00   1.07
   0.01   1.00
   0.08   0.91
   0.12   0.95
   0.00   1.08
   0.00   1.03
   0.00   1.06
   0.00   1.02
   0.00   0.99
   0.00   0.95
   0.00   0.98
   0.00   0.97
   0.01   1.04
   0.06   1.02
   0.27   0.68
   0.60   0.41
   0.86   0.16
   0.32   0.72
   0.27   0.72
   0.05   0.99
   0.11   0.80
   0.12   0.88
   0.20   0.85
   0.11   0.95
   0.00   1.02
   0.00   1.01
   0.00   0.99
   0.00   1.01
   0.00   0.91
   0.00   0.90
   0.00   1.04
   0.00   1.00
   0.00   0.91
   0.00   0.90
   0.02   0.86
   0.12   0.90
   0.16   0.91
   0.00   1.02
   0.08   0.95
   0.07   0.81
   0.22   0.83
   0.31   0.60
   0.56   0.41
   0.12   0.86
   0.01   0.91
   0.00   0.95
   0.00   1.03
   0.00   0.99
   0.00   1.06
   0.00   0.98
   0.01   1.13
   0.01   0.98
   0.02   1.03
   0.07   0.98
   0.02   1.01
   0.17   0.89
   0.02   0.99
   0.00   0.96
   0.00   1.02
   0.03   0.94
   0.21   0.61
   0.90   0.19
   0.68   0.33
   0.17   0.75
   0.04   0.83
   0.00   1.06
   0.01   1.00
   0.00   1.08
   0.00   1.09
   0.03   0.96
   0.23   0.71
   0.21   0.79
   0.43   0.62
   0.51   0.45
   0.26   0.85
   0.33   0.65
   0.14   0.86
   0.00   1.09
   0.00   1.02
   0.00   0.91
   0.60   0.40
   0.99   0.08
   0.72   0.22
   0.16   0.88
   0.05   1.01
   0.06   0.92
   0.01   1.03
   0.00   0.98
   0.01   1.04
   0.20   0.82
   0.71   0.36
   0.85   0.21
   0.98   0.03
   1.02   0.00
   0.90   0.12
   0.99   0.11
   0.79   0.13
   0.24   0.75
   0.04   1.02
   0.13   0.92
   0.65   0.31
   1.10   0.05
   0.59   0.51
   0.20   0.89
   0.06   0.83
   0.11   0.88
   0.03   1.07
   0.09   0.90
   0.22   0.74
   0.07   1.06
   0.49   0.56
   1.01   0.20
   1.10   0.01
   1.00   0.00
   0.95   0.00
   0.97   0.00
   1.00   0.01
   0.92   0.14
   0.31   0.78
   0.08   0.93
   0.79   0.14
   0.83   0.18
   0.67   0.36
   0.31   0.68
   0.06   0.94
   0.07   1.02
   0.02   0.97
   0.14   0.92
   0.48   0.57
   0.25   0.70
   0.26   0.65
   0.50   0.48
   0.52   0.51
   0.91   0.11
   1.05   0.00
   0.91   0.03
   0.84   0.15
   0.78   0.25
   0.34   0.67
   0.34   0.72
   1.02   0.04
   0.22   0.72
   0.09   0.94
   0.04   0.97
   0.10   1.06
   0.06   1.03
   0.00   0.96
   0.15   0.81
   0.37   0.64
   0.89   0.28
   0.46   0.58
   0.26   0.75
   0.12   0.86
   0.27   0.71
   0.80   0.21
   0.75   0.20
   0.37   0.58
   0.65   0.42
   0.71   0.32
   0.85   0.16
   0.95   0.08
   0.38   0.65
   0.09   0.94
   0.10   0.81
   0.30   0.68
   0.34   0.74
   0.23   0.76
   0.35   0.55
   0.57   0.44
   0.73   0.24
   0.45   0.55
   0.16   0.76
   0.00   0.99
   0.03   0.97
   0.26   0.76
   0.35   0.70
   0.37   0.58
   0.72   0.16
   0.91   0.10
   1.10   0.05
   0.69   0.22
   0.33   0.64
   0.08   0.99
   0.11   0.85
   0.21   0.73
   0.32   0.62
   0.80   0.13
   0.92   0.10
   0.55   0.38
   0.51   0.47
   0.50   0.47
   0.12   1.01
   0.00   1.03
   0.00   1.03
   0.01   0.92
   0.03   1.05
   0.17   0.86
   0.58   0.49
   0.54   0.44
   0.87   0.19
   1.01   0.05
   0.59   0.33
   0.17   0.82
   0.02   0.96
   0.16   0.90
   0.23   0.77
   0.97   0.04
   1.04   0.02
   0.64   0.38
   0.51   0.30
   0.83   0.17
   0.45   0.59
   0.18   0.69
   0.35   0.64
   0.21   0.85
   0.07   0.95
   0.09   0.93
   0.66   0.37
   0.96   0.06
   1.01   0.01
   1.04   0.00
   0.96   0.04
   0.45   0.55
   0.06   0.88
   0.28   0.62
   0.64   0.29
   0.86   0.10
   0.99   0.10
   0.79   0.22
   0.64   0.38
   0.82   0.30
   0.82   0.21
   0.89   0.10
   0.66   0.29
   0.43   0.48
   0.12   0.92
   0.08   0.95
   0.77   0.27
   1.01   0.00
   1.06   0.00
   1.06   0.00
   1.01   0.02
   0.58   0.42
   0.12   0.93
   0.12   0.93
   0.65   0.40
   0.79   0.20
   0.57   0.36
   0.25   0.77
   0.12   0.88
   0.25   0.87
   0.49   0.57
   0.76   0.21
   0.74   0.11
   0.86   0.20
   0.26   0.71
   0.29   0.76
   0.75   0.29
   1.02   0.00
   1.12   0.00
   0.99   0.02
   0.81   0.13
   0.45   0.45
   0.11   0.98
   0.01   0.97
   0.17   0.78
   0.33   0.60
   0.25   0.75
   0.08   0.89
   0.00   1.13
   0.00   1.04
   0.11   0.83
   0.35   0.65
   0.93   0.15
   0.80   0.33
   0.31   0.72
   0.62   0.37
   0.78   0.21
   0.90   0.02
   0.99   0.00
   0.64   0.29
   0.20   0.71
   0.39   0.63
   0.46   0.56
   0.12   0.89
   0.07   0.93
   0.03   0.96
   0.03   1.03
   0.00   1.04
   0.00   1.02
   0.03   0.96
   0.36   0.65
   0.80   0.23
   0.41   0.49
   0.06   0.80
   0.00   1.05
   0.19   0.80
   0.86   0.18
   1.04   0.02
   1.02   0.03
   0.29   0.71
   0.34   0.58
   0.23   0.88
   0.12   0.74
   0.00   1.02
   0.00   1.08
   0.00   0.92
   0.00   0.97
   0.03   1.06
   0.07   0.99
   0.15   0.93
   0.59   0.42
   0.97   0.10
   0.74   0.18
   0.11   0.81
   0.08   0.97
   0.27   0.70
   0.80   0.12
   0.91   0.08
   0.87   0.13
   0.35   0.63
   0.61   0.31
   0.14   0.87
   0.03   0.97
   0.01   0.90
   0.00   0.96
   0.00   0.98
   0.00   1.09
   0.05   1.01
   0.14   0.92
   0.33   0.74
   0.62   0.37
   0.84   0.10
   0.87   0.15
   0.59   0.45
   0.27   0.81
   0.59   0.49
   0.84   0.04
   0.76   0.20
   0.55   0.30
   0.13   0.90
   0.42   0.63
   0.25   0.88
   0.05   0.87
   0.00   0.95
   0.00   1.06
   0.00   0.95
   0.00   0.91
   0.00   1.04
   0.08   0.98
   0.15   0.85
   0.53   0.57
   0.93   0.10
   0.85   0.17
   0.77   0.27
   0.75   0.33
   0.88   0.09
   0.96   0.00
   0.90   0.15
   0.55   0.37
   0.43   0.65
   0.31   0.68
   0.03   0.88
   0.06   1.02
   0.11   0.86
   0.03   0.94
   0.00   0.92
   0.00   0.91
   0.00   1.12
   0.02   0.93
   0.07   1.01
   0.17   0.77
   0.45   0.54
   0.45   0.58
   0.94   0.13
   0.95   0.06
   1.00   0.00
   1.05   0.00
   0.97   0.07
   0.78   0.27
   0.45   0.38
   0.17   0.66
   0.10   0.92
   0.02   0.86
   0.14   0.73
   0.00   0.93
   0.00   0.85
   0.00   1.08
   0.00   0.94
   0.00   0.96
   0.00   1.00
   0.12   0.69
   0.12   0.91
   0.15   0.89
   0.99   0.10
   1.01   0.01
   1.02   0.00
   1.10   0.04
   0.86   0.17
   0.50   0.47
   0.35   0.71
   0.20   0.73
   0.23   0.62
   0.05   1.03
   0.00   0.96
   0.00   0.99
   0.00   1.02
   0.00   1.04
   0.00   0.95
   0.02   0.91
   0.01   1.04
   0.03   0.95
   0.04   1.03
   0.24   0.84
   0.79   0.26
   0.91   0.03
   0.90   0.04
   0.88   0.16
   0.52   0.46
   0.29   0.76
   0.25   0.68
   0.64   0.31
   0.65   0.32
   0.33   0.66
   0.02   0.89
   0.00   1.07
   0.00   0.98
   0.00   1.02
   0.00   0.92
   0.07   0.99
   0.04   0.97
   0.09   0.82
   0.09   0.84
   0.17   0.85
   0.51   0.43
   0.62   0.42
   0.26   0.73
   0.05   0.88
   0.01   0.96
   0.05   0.93
   0.28   0.63
   0.66   0.30
   0.72   0.19
   0.33   0.63
   0.02   0.92
   0.00   1.04
   0.16   0.88
   0.09   0.83
   0.00   0.86
   0.00   1.02
   0.04   1.00
   0.09   0.95
   0.05   0.89
   0.09   0.85
   0.09   0.92
   0.05   0.98
   0.03   0.98
   0.00   1.10
   0.00   1.07
   0.03   0.97
   0.27   0.68
   0.72   0.32
   0.69   0.28
   0.35   0.70
   0.05   0.89
   0.05   0.88
   0.31   0.60
   0.25   0.81
   0.07   0.93
   0.00   0.99
   0.10   0.96
   0.34   0.68
   0.38   0.55
   0.52   0.36
   0.13   0.96
   0.17   0.88
   0.34   0.59
   0.02   0.90
   0.00   0.97
   0.00   1.12
   0.34   0.58
   0.82   0.16
   0.80   0.24
   0.57   0.33
   0.51   0.38
   0.42   0.54
   0.65   0.33
   0.38   0.60
   0.04   0.94
   0.09   0.91
   0.25   0.82
   0.58   0.41
   0.90   0.09
   1.06   0.02
   0.70   0.32
   0.70   0.27
   0.72   0.36
   0.25   0.75
   0.06   0.98
   0.02   0.97
   0.35   0.57
   0.79   0.12
   0.66   0.32
   0.59   0.46
   0.77   0.21
   0.78   0.25
   0.61   0.42
   0.37   0.59
   0.21   0.76
   0.03   0.94
   0.15   0.90
   0.62   0.33
   0.97   0.06
   0.95   0.01
   1.01   0.00
   0.96   0.00
   0.96   0.05
   0.93   0.17
   0.34   0.63
   0.07   0.97
   0.55   0.43
   1.01   0.07
   0.82   0.15
   0.44   0.57
   0.34   0.68
   0.35   0.63
   0.21   0.85
   0.49   0.51
   0.51   0.49
   0.06   0.94
   0.13   0.88
   0.33   0.71
   0.32   0.69
   0.64   0.33
   0.88   0.06
   1.00   0.00
   0.96   0.01
   1.04   0.04
   0.56   0.41
   0.25   0.82
   0.86   0.12
   0.78   0.23
   0.91   0.17
   0.60   0.47
   0.37   0.51
   0.29   0.68
   0.22   0.81
   0.47   0.42
   0.61   0.28
   0.18   0.81
   0.02   0.90
   0.03   0.93
   0.10   0.85
   0.43   0.44
   0.92   0.15
   0.85   0.14
   0.73   0.20
   0.87   0.05
   0.81   0.09
   0.66   0.21
   0.90   0.04
   0.52   0.32
   0.54   0.37
   0.69   0.28
   0.80   0.21
   0.80   0.18
   0.38   0.66
   0.58   0.39
   0.32   0.57
   0.09   0.96
   0.02   0.97
   0.05   0.90
   0.08   0.89
   0.20   0.80
   0.32   0.77
   0.09   0.92
   0.43   0.65
   0.88   0.12
   1.08   0.06
   0.91   0.05
   0.81   0.19
   0.69   0.26
   0.54   0.36
   0.40   0.60
   0.96   0.12
   0.97   0.03
   0.88   0.12
   0.72   0.22
   0.15   0.84
   0.03   0.90
   0.08   0.87
   0.02   1.08
   0.01   1.02
   0.01   1.05
   0.00   1.01
   0.00   1.09
   0.14   0.83
   0.49   0.41
   0.74   0.31
   0.95   0.10
   0.99   0.01
   0.86   0.14
   0.63   0.48
   0.42   0.68
   0.75   0.27
   0.93   0.06
   1.03   0.01
   0.74   0.14
   0.28   0.75
   0.16   0.65
   0.37   0.61
   0.15   0.95
   0.18   0.75
   0.04   0.99
   0.00   1.01
   0.00   1.00
   0.13   0.84
   0.60   0.39
   0.93   0.07
   1.02   0.04
   1.06   0.00
   0.90   0.00
   0.77   0.21
   0.62   0.25
   0.65   0.30
   1.03   0.05
   0.95   0.00
   0.80   0.12
   0.40   0.62
   0.20   0.79
   0.79   0.33
   0.73   0.23
   0.84   0.19
   0.31   0.65
   0.04   1.01
   0.01   1.09
   0.13   0.86
   0.92   0.13
   0.94   0.01
   1.05   0.03
   0.99   0.00
   0.95   0.00
   0.88   0.09
   0.52   0.42
   0.40   0.62
   0.86   0.09
   0.96   0.05
   0.84   0.13
   0.37   0.55
   0.06   0.84
   0.19   0.89
   0.69   0.40
   0.92   0.07
   0.59   0.41
   0.15   0.79
   0.05   0.97
   0.16   0.97
   0.77   0.20
   0.94   0.00
   0.95   0.00
   1.07   0.02
   0.86   0.05
   0.88   0.08
   0.52   0.48
   0.38   0.70
   0.62   0.42
   0.57   0.49
   0.24   0.68
   0.04   0.87
   0.00   1.00
   0.01   0.93
   0.31   0.70
   0.71   0.28
   0.90   0.25
   0.35   0.68
   0.08   0.88
   0.23   0.75
   0.78   0.14
   0.97   0.00
   0.97   0.00
   0.97   0.04
   0.76   0.20
   0.71   0.27
   0.38   0.62
   0.09   0.95
   0.08   0.94
   0.04   0.98
   0.01   1.02
   0.00   1.02
   0.01   0.94
   0.10   0.90
   0.37   0.64
   0.84   0.16
   0.34   0.55
   0.01   0.96
   0.02   1.10
   0.35   0.69
   0.91   0.13
   0.90   0.00
   0.96   0.00
   0.78   0.17
   0.87   0.20
   0.26   0.74
   0.10   0.91
   0.14   0.86
   0.08   0.82
   0.00   0.98
   0.00   0.97
   0.00   0.90
   0.01   1.03
   0.12   0.88
   0.53   0.41
   0.71   0.26
   0.29   0.67
   0.02   1.03
   0.07   0.89
   0.49   0.55
   0.92   0.04
   1.09   0.00
   0.93   0.00
   0.86   0.07
   0.96   0.08
   0.11   0.92
   0.02   0.96
   0.01   0.96
   0.00   1.05
   0.00   0.99
   0.00   1.02
   0.00   1.07
   0.00   1.05
   0.00   1.08
   0.08   0.89
   0.46   0.47
   0.17   0.81
   0.07   0.91
   0.02   1.00
   0.49   0.49
   0.96   0.02
   1.00   0.00
   1.03   0.02
   0.46   0.49
   0.49   0.55
   0.06   0.97
   0.01   0.85
   0.01   1.02
   0.03   1.00
   0.02   0.96
   0.00   1.06
   0.00   1.06
   0.00   0.99
   0.00   1.01
   0.07   0.96
   0.21   0.63
   0.17   0.74
   0.21   0.76
   0.26   0.66
   0.76   0.19
   1.07   0.00
   1.05   0.01
   0.77   0.06
   0.58   0.34
   0.38   0.57
   0.01   0.88
   0.06   1.07
   0.16   0.83
   0.20   0.82
   0.09   0.92
   0.00   1.05
   0.00   1.00
   0.00   0.98
   0.00   1.00
   0.03   0.90
   0.06   0.93
   0.02   0.94
   0.25   0.81
   0.46   0.46
   0.80   0.07
   1.00   0.00
   0.93   0.00
   0.96   0.06
   0.57   0.45
   0.16   0.74
   0.20   0.84
   0.03   0.88
   0.18   0.74
   0.12   0.81
   0.05   0.95
   0.00   1.02
   0.00   1.03
   0.00   0.96
   0.00   1.03
   0.02   1.01
   0.03   1.04
   0.08   0.96
   0.66   0.33
   0.79   0.15
   1.02   0.01
   1.00   0.03
   0.93   0.09
   0.99   0.07
   0.28   0.75
   0.40   0.66
   0.70   0.24
   0.56   0.44
   0.13   0.84
   0.10   0.85
   0.10   0.85
   0.11   1.01
   0.04   0.90
   0.03   0.98
   0.02   1.00
   0.14   1.06
   0.08   0.95
   0.17   0.84
   0.90   0.25
   1.28   0.02
   0.90   0.08
   0.90   0.09
   0.58   0.39
   0.66   0.31
   0.56   0.41
   1.00   0.06
   1.01   0.04
   0.90   0.10
   0.14   0.91
   0.08   1.05
   0.16   0.85
   0.25   0.71
   0.32   0.66
   0.24   0.82
   0.28   0.71
   0.79   0.22
   0.47   0.60
   0.22   0.79
   0.68   0.48
   0.56   0.52
   0.32   0.62
   0.18   0.94
   0.08   0.90
   0.12   0.87
   0.78   0.23
   1.04   0.00
   1.02   0.04
   0.64   0.26
   0.18   0.80
   0.03   0.95
   0.20   0.68
   0.09   0.90
   0.06   0.89
   0.08   0.97
   0.47   0.54
   0.86   0.25
   0.52   0.48
   0.06   0.93
   0.03   0.92
   0.03   0.91
   0.03   0.83
   0.00   0.96
   0.01   1.14
   0.18   0.85
   0.78   0.32
   1.03   0.06
   1.03   0.04
   0.61   0.34
   0.11   0.91
   0.22   0.64
   0.60   0.36
   0.44   0.62
   0.29   0.70
   0.01   0.98
   0.11   0.86
   0.51   0.47
   0.70   0.38
   0.18   0.80
   0.09   0.98
   0.07   0.95
   0.27   0.70
   0.10   0.81
   0.02   0.90
   0.22   0.80
   0.28   0.68
   0.76   0.25
   1.13   0.00
   0.93   0.09
   0.32   0.62
   0.70   0.29
   0.99   0.06
   0.85   0.21
   0.52   0.51
   0.07   1.06
   0.05   0.98
   0.25   0.72
   0.90   0.20
   0.59   0.50
   0.27   0.62
   0.48   0.68
   0.70   0.30
   0.45   0.53
   0.07   0.90
   0.02   1.00
   0.37   0.59
   0.84   0.10
   0.97   0.02
   0.70   0.22
   0.59   0.28
   0.95   0.05
   1.05   0.05
   0.94   0.13
   0.35   0.59
   0.23   0.83
   0.33   0.63
   0.75   0.17
   0.82   0.07
   0.70   0.27
   0.75   0.12
   0.98   0.09
   1.09   0.04
   0.74   0.21
   0.21   0.79
   0.13   0.86
   0.58   0.39
   1.00   0.03
   0.98   0.03
   0.24   0.76
   0.50   0.50
   0.83   0.17
   0.92   0.19
   0.98   0.04
   0.79   0.24
   0.39   0.74
   0.57   0.45
   0.72   0.13
   0.49   0.53
   0.63   0.31
   0.91   0.02
   0.86   0.00
   1.15   0.00
   0.89   0.16
   0.50   0.42
   0.27   0.69
   0.84   0.17
   1.04   0.01
   0.93   0.05
   0.47   0.53
   0.23   0.66
   0.57   0.36
   0.92   0.05
   0.95   0.02
   0.95   0.04
   0.58   0.42
   0.32   0.72
   0.44   0.55
   0.34   0.63
   0.85   0.15
   0.98   0.07
   0.97   0.06
   0.92   0.09
   0.92   0.12
   0.89   0.14
   0.47   0.36
   1.00   0.02
   0.93   0.00
   0.71   0.22
   0.86   0.17
   0.56   0.42
   0.73   0.14
   0.76   0.13
   0.93   0.03
   0.64   0.29
   0.37   0.68
   0.20   0.85
   0.37   0.60
   0.51   0.45
   0.57   0.30
   0.29   0.66
   0.16   0.83
   0.19   0.78
   0.45   0.48
   0.76   0.39
   0.91   0.17
   0.96   0.09
   1.04   0.00
   0.91   0.05
   0.96   0.02
   1.00   0.03
   0.89   0.05
