   Vol_A   Vol_B
   0.89   0.08
   0.89   0.11
   0.21   0.77
   0.02   0.99
   0.06   0.93
   0.30   0.70
   0.70   0.31
   0.23   0.74
   0.27   0.76
   0.68   0.34
   0.85   0.15
   0.92   0.04
   1.00   0.00
   1.01   0.02
   0.67   0.33
   0.25   0.77
   0.34   0.65
   0.82   0.13
   0.97   0.00
   1.03   0.00
   0.97   0.00
   0.94   0.08
   0.28   0.72
   0.02   0.97
   0.09   0.91
   0.64   0.39
   0.73   0.30
   0.14   0.88
   0.00   0.95
   0.03   0.97
   0.17   0.80
   0.87   0.14
   1.02   0.02
   0.73   0.26
   0.27   0.75
   0.01   0.97
   0.05   0.96
   0.72   0.26
   0.80   0.15
   0.61   0.38
   0.67   0.34
   0.67   0.34
   0.23   0.74
   0.09   0.90
   0.30   0.70
   0.91   0.12
   0.78   0.25
   0.18   0.80
   0.00   0.97
   0.00   1.02
   0.04   0.99
   0.48   0.48
   0.90   0.07
   0.96   0.09
   0.41   0.60
   0.09   0.92
   0.05   0.95
   0.18   0.82
   0.25   0.75
   0.38   0.63
   0.40   0.56
   0.53   0.50
   0.16   0.80
   0.32   0.68
   0.62   0.35
   0.71   0.29
   0.46   0.50
   0.06   0.98
   0.00   1.02
   0.00   1.01
   0.00   1.03
   0.20   0.78
   0.43   0.56
   0.66   0.33
   0.14   0.84
   0.02   0.96
   0.00   1.00
   0.00   0.98
   0.00   1.01
   0.06   0.95
   0.14   0.83
   0.08   0.91
   0.08   0.92
   0.18   0.84
   0.41   0.57
   0.29   0.67
   0.02   0.98
   0.00   0.99
   0.00   1.03
   0.00   0.99
   0.00   1.02
   0.01   0.97
   0.02   0.99
   0.05   0.93
   0.02   1.01
   0.03   1.00
   0.05   0.95
   0.02   1.02
   0.05   0.95
   0.03   0.96
   0.01   0.99
   0.01   0.98
   0.15   0.88
   0.38   0.59
   0.44   0.57
   0.06   0.95
   0.00   0.97
   0.00   0.98
   0.00   1.00
   0.00   1.00
   0.00   1.03
   0.00   0.99
   0.00   1.01
   0.00   1.04
   0.17   0.82
   0.72   0.26
   0.79   0.22
   0.39   0.64
   0.12   0.89
   0.04   0.92
   0.05   0.95
   0.02   1.00
   0.09   0.95
   0.22   0.77
   0.17   0.82
   0.04   0.98
   0.01   0.98
   0.00   1.01
   0.00   0.99
   0.00   1.00
   0.01   1.00
   0.00   1.03
   0.00   0.98
   0.00   1.00
   0.33   0.69
   0.83   0.14
   0.96   0.04
   0.75   0.23
   0.50   0.46
   0.09   0.89
   0.03   1.01
   0.01   0.98
   0.04   0.94
   0.10   0.89
   0.29   0.71
   0.28   0.70
   0.10   0.88
   0.01   1.03
   0.00   1.03
   0.00   0.99
   0.00   1.02
   0.00   0.98
   0.00   0.99
   0.01   0.99
   0.59   0.38
   1.03   0.01
   0.98   0.00
   0.98   0.03
   0.60   0.43
   0.10   0.90
   0.04   0.97
   0.01   1.01
   0.00   0.99
   0.18   0.79
   0.76   0.27
   0.87   0.10
   0.49   0.55
   0.06   0.95
   0.04   0.98
   0.03   0.99
   0.09   0.86
   0.07   0.92
   0.06   0.96
   0.14   0.86
   0.60   0.37
   1.01   0.02
   1.01   0.02
   1.01   0.01
   0.84   0.17
   0.29   0.67
   0.25   0.77
   0.09   0.91
   0.07   0.94
   0.37   0.63
   0.94   0.05
   1.02   0.00
   0.83   0.19
   0.23   0.79
   0.40   0.63
   0.62   0.37
   0.79   0.21
   0.77   0.19
   0.81   0.22
   0.80   0.17
   0.91   0.12
   0.81   0.16
   0.88   0.08
   0.99   0.00
   0.97   0.01
   0.83   0.18
   0.64   0.36
   0.67   0.33
   0.59   0.42
   0.91   0.10
   0.96   0.00
   1.00   0.01
   0.73   0.25
   0.45   0.51
   0.94   0.02
   0.87   0.10
   0.97   0.04
   1.03   0.00
   1.00   0.00
   0.95   0.07
   0.94   0.08
   0.99   0.00
   1.01   0.00
   1.00   0.01
   0.91   0.12
   1.00   0.01
   0.95   0.01
   0.99   0.02
   0.98   0.02
   1.00   0.00
   1.04   0.00
   1.03   0.00
   0.90   0.08
   0.91   0.09
   0.98   0.00
   0.97   0.00
   1.01   0.00
   1.02   0.03
   0.92   0.09
   0.73   0.30
   0.46   0.56
   0.97   0.03
   0.94   0.05
   0.94   0.03
   0.90   0.07
   0.95   0.06
   0.90   0.07
   0.95   0.04
   0.98   0.02
   1.02   0.00
   0.98   0.01
   0.90   0.13
   0.84   0.17
   0.91   0.06
   0.98   0.03
   0.95   0.02
   0.93   0.07
   0.74   0.27
   0.18   0.80
   0.05   0.95
   0.13   0.85
   0.78   0.25
   0.83   0.21
   0.74   0.23
   0.75   0.23
   0.88   0.14
   0.79   0.20
   0.90   0.12
   0.73   0.24
   0.97   0.06
   0.89   0.09
   0.50   0.53
   0.27   0.75
   0.81   0.21
   0.82   0.20
   0.89   0.08
   0.61   0.42
   0.35   0.62
   0.02   0.97
   0.00   1.02
   0.04   0.94
   0.29   0.73
   0.31   0.69
   0.19   0.83
   0.25   0.73
   0.37   0.61
   0.69   0.32
   0.87   0.13
   0.94   0.04
   0.90   0.14
   0.58   0.45
   0.04   0.95
   0.12   0.88
   0.58   0.43
   0.10   0.91
   0.08   0.94
   0.02   0.97
   0.01   0.97
   0.00   0.99
   0.00   1.03
   0.12   0.87
   0.18   0.80
   0.33   0.65
   0.16   0.86
   0.36   0.64
   0.43   0.53
   0.36   0.64
   0.68   0.31
   0.83   0.18
   0.63   0.34
   0.24   0.80
   0.03   0.97
   0.03   0.98
   0.03   0.94
   0.00   1.00
   0.00   0.97
   0.00   0.98
   0.00   0.99
   0.00   1.07
   0.00   1.06
   0.14   0.83
   0.24   0.75
   0.17   0.84
   0.13   0.90
   0.14   0.85
   0.12   0.86
   0.09   0.88
   0.44   0.57
   0.87   0.13
   0.76   0.23
   0.80   0.19
   0.20   0.76
   0.00   0.98
   0.00   1.00
   0.00   0.98
   0.00   1.00
   0.00   1.00
   0.00   1.02
   0.00   1.00
   0.05   0.94
   0.17   0.82
   0.12   0.91
   0.10   0.89
   0.10   0.90
   0.18   0.82
   0.18   0.81
   0.02   0.98
   0.27   0.75
   0.91   0.08
   0.98   0.02
   0.96   0.03
   0.21   0.76
   0.06   0.95
   0.00   1.02
   0.00   0.97
   0.04   0.97
   0.02   1.01
   0.02   0.99
   0.19   0.84
   0.53   0.46
   0.75   0.28
   0.37   0.60
   0.08   0.93
   0.50   0.47
   0.82   0.19
   0.34   0.64
   0.02   0.98
   0.41   0.60
   0.96   0.07
   0.97   0.00
   0.83   0.12
   0.42   0.57
   0.10   0.88
   0.00   0.97
   0.12   0.89
   0.25   0.78
   0.32   0.65
   0.23   0.77
   0.89   0.13
   0.91   0.16
   0.96   0.05
   0.59   0.42
   0.15   0.84
   0.56   0.41
   0.96   0.03
   0.61   0.39
   0.35   0.66
   0.67   0.36
   0.94   0.07
   0.69   0.32
   0.61   0.40
   0.47   0.53
   0.28   0.72
   0.17   0.82
   0.64   0.35
   0.87   0.09
   0.79   0.22
   0.52   0.43
   0.97   0.03
   0.90   0.13
   0.64   0.35
   0.42   0.62
   0.35   0.66
   0.85   0.15
   1.06   0.00
   1.03   0.00
   0.97   0.04
   0.90   0.07
   0.58   0.40
   0.31   0.69
   0.46   0.51
   0.84   0.13
   0.61   0.39
   0.27   0.77
   0.29   0.72
   0.76   0.25
   0.94   0.07
   1.04   0.00
   1.01   0.00
   0.94   0.04
   0.51   0.49
   0.30   0.71
   0.27   0.72
   0.92   0.10
   1.00   0.00
   1.05   0.00
   0.98   0.03
   0.92   0.07
   0.29   0.70
   0.09   0.91
   0.57   0.43
   1.00   0.02
   0.78   0.18
   0.35   0.68
   0.03   1.00
   0.06   0.97
   0.30   0.73
   0.89   0.11
   0.99   0.00
   0.91   0.08
   0.25   0.77
   0.04   0.97
   0.24   0.79
   0.74   0.25
   0.82   0.21
   0.68   0.32
   0.65   0.37
   0.81   0.19
   0.52   0.50
   0.21   0.77
   0.75   0.26
   0.92   0.05
   0.92   0.12
   0.36   0.61
   0.02   1.01
   0.04   0.98
   0.08   0.92
   0.40   0.60
   0.93   0.04
   0.90   0.09
   0.67   0.29
   0.10   0.90
   0.01   1.00
   0.08   0.95
   0.20   0.78
   0.81   0.20
   0.90   0.06
   0.87   0.11
   0.62   0.41
   0.74   0.25
   0.88   0.13
   0.95   0.04
   0.52   0.47
   0.03   0.98
   0.10   0.91
   0.03   0.91
   0.03   0.93
   0.38   0.61
   0.66   0.35
   0.39   0.58
   0.10   0.90
   0.01   0.98
   0.00   1.00
   0.00   1.03
   0.14   0.89
   0.39   0.63
   0.55   0.46
   0.57   0.43
   0.38   0.62
   0.11   0.89
   0.24   0.77
   0.59   0.41
   0.14   0.87
   0.02   0.98
   0.16   0.89
   0.06   0.96
   0.07   0.96
   0.16   0.84
   0.06   0.93
   0.02   0.99
   0.02   1.01
   0.02   0.96
   0.06   0.91
   0.10   0.89
   0.27   0.69
   0.40   0.58
   0.34   0.66
   0.39   0.59
   0.11   0.87
   0.00   1.04
   0.03   1.01
   0.01   1.01
   0.12   0.88
   0.02   1.02
   0.03   0.94
   0.03   0.95
   0.01   1.00
   0.00   1.01
   0.00   0.98
   0.00   1.03
   0.07   0.93
   0.27   0.71
   0.50   0.53
   0.45   0.55
   0.60   0.39
   0.74   0.27
   0.49   0.50
   0.10   0.90
   0.00   1.01
   0.00   0.97
   0.00   1.02
   0.00   0.98
   0.00   1.02
   0.00   1.01
   0.00   1.02
   0.05   0.97
   0.19   0.80
   0.01   0.97
   0.00   0.96
   0.00   1.01
   0.14   0.83
   0.58   0.41
   0.92   0.05
   0.89   0.13
   0.88   0.11
   0.68   0.35
   0.14   0.85
   0.01   0.99
   0.00   1.01
   0.00   1.02
   0.06   0.98
   0.03   0.95
   0.00   1.00
   0.00   1.01
   0.00   0.98
   0.07   0.94
   0.08   0.95
   0.00   0.98
   0.00   1.00
   0.02   1.02
   0.57   0.41
   0.92   0.08
   1.00   0.02
   0.97   0.00
   0.98   0.04
   0.63   0.36
   0.30   0.69
   0.01   1.01
   0.00   1.01
   0.00   1.03
   0.12   0.91
   0.31   0.67
   0.23   0.76
   0.02   0.99
   0.08   0.94
   0.10   0.93
   0.12   0.88
   0.11   0.89
   0.09   0.89
   0.33   0.68
   0.82   0.16
   0.98   0.03
   0.99   0.00
   1.02   0.00
   0.99   0.01
   0.85   0.15
   0.81   0.20
   0.19   0.79
   0.12   0.90
   0.14   0.88
   0.41   0.59
   0.71   0.28
   0.83   0.18
   0.16   0.84
   0.89   0.13
   0.79   0.15
   0.77   0.17
   0.72   0.25
   0.64   0.37
   0.68   0.28
   0.74   0.25
   0.88   0.11
   1.03   0.00
   0.99   0.01
   0.98   0.02
   1.03   0.01
   0.94   0.06
   0.70   0.30
   0.76   0.26
   0.89   0.12
   0.98   0.04
   0.93   0.07
   0.95   0.08
   0.71   0.29
   0.99   0.00
   0.98   0.00
   0.98   0.00
   0.97   0.00
   0.87   0.06
   0.61   0.39
   0.40   0.60
   0.81   0.22
   0.99   0.01
   0.89   0.13
   0.77   0.24
   1.03   0.00
   0.96   0.01
   1.01   0.01
   0.98   0.01
   1.01   0.00
   0.99   0.00
   0.99   0.01
   0.95   0.05
   0.97   0.01
   1.02   0.00
   0.98   0.00
   1.01   0.01
   0.99   0.01
   0.76   0.25
   0.33   0.68
   0.26   0.72
   0.82   0.18
   0.81   0.15
   0.76   0.25
   0.82   0.15
   0.90   0.07
   0.97   0.07
   0.96   0.01
   1.01   0.01
   1.00   0.01
   0.85   0.15
   0.61   0.41
   0.52   0.51
   0.85   0.18
   0.80   0.20
   0.64   0.34
   0.76   0.23
   0.83   0.20
   0.37   0.64
   0.06   0.98
   0.21   0.80
   0.85   0.13
   0.88   0.11
   0.88   0.14
   0.96   0.08
   0.96   0.05
   0.92   0.04
   0.91   0.13
   0.80   0.20
   0.89   0.15
   0.62   0.35
   0.30   0.75
   0.05   0.98
   0.54   0.46
   0.20   0.84
   0.21   0.77
   0.12   0.92
   0.11   0.88
   0.01   0.95
   0.09   0.92
   0.33   0.70
   0.92   0.08
   0.94   0.06
   0.87   0.12
   0.88   0.14
   0.87   0.11
   0.95   0.05
   0.89   0.15
   0.68   0.31
   0.34   0.67
   0.08   0.92
   0.05   0.93
   0.01   0.98
   0.08   0.91
   0.00   1.00
   0.00   1.01
   0.01   1.02
   0.00   0.98
   0.00   0.94
   0.05   0.97
   0.46   0.53
   0.81   0.14
   0.90   0.08
   0.91   0.08
   0.93   0.07
   0.85   0.12
   0.52   0.45
   0.48   0.54
   0.31   0.71
   0.10   0.90
   0.07   0.94
   0.02   1.01
   0.00   1.01
   0.00   0.99
   0.00   1.01
   0.00   0.99
   0.00   0.96
   0.00   1.01
   0.01   0.97
   0.05   0.96
   0.61   0.38
   0.79   0.23
   0.87   0.15
   0.89   0.12
   0.88   0.09
   0.74   0.26
   0.08   0.93
   0.10   0.91
   0.11   0.88
   0.13   0.83
   0.30   0.68
   0.09   0.92
   0.00   0.98
   0.00   1.01
   0.01   0.98
   0.02   1.04
   0.01   0.98
   0.00   1.03
   0.02   0.98
   0.09   0.88
   0.49   0.51
   0.61   0.42
   0.67   0.35
   0.77   0.21
   0.86   0.12
   0.69   0.32
   0.06   0.96
   0.02   0.96
   0.40   0.63
   0.50   0.51
   0.46   0.54
   0.04   0.98
   0.00   1.03
   0.01   1.01
   0.11   0.92
   0.09   0.90
   0.17   0.84
   0.11   0.90
   0.16   0.78
   0.57   0.42
   0.97   0.04
   0.60   0.39
   0.27   0.74
   0.82   0.18
   0.96   0.03
   0.78   0.20
   0.11   0.90
   0.04   0.98
   0.50   0.53
   0.84   0.15
   0.71   0.28
   0.25   0.74
   0.06   0.92
   0.28   0.70
   0.59   0.39
   0.63   0.37
   0.75   0.23
   0.70   0.30
   0.80   0.18
   0.74   0.27
   0.76   0.24
   0.66   0.39
   0.36   0.66
   0.86   0.13
   1.03   0.00
   0.92   0.04
   0.71   0.26
   0.79   0.18
   0.85   0.09
   0.86   0.13
   0.95   0.03
   0.77   0.20
   0.35   0.64
   0.68   0.32
   0.95   0.05
   0.98   0.02
   1.04   0.01
   0.90   0.08
   0.98   0.06
   0.29   0.69
   0.22   0.78
   0.21   0.77
   0.24   0.77
   0.92   0.10
   1.01   0.00
   0.92   0.01
   0.79   0.18
   0.69   0.32
   0.75   0.25
   0.80   0.18
   0.90   0.08
   1.01   0.02
   0.88   0.11
   0.93   0.08
   0.41   0.59
   0.82   0.17
   1.00   0.02
   0.98   0.00
   1.02   0.00
   0.64   0.32
   0.16   0.84
   0.04   0.97
   0.42   0.63
   0.75   0.26
   0.97   0.02
   1.03   0.02
   0.92   0.10
   0.79   0.21
   0.67   0.35
   0.67   0.31
   0.85   0.15
   0.98   0.00
   0.95   0.07
   0.69   0.31
   0.03   0.98
   0.11   0.84
   0.60   0.34
   0.96   0.07
   0.97   0.01
   0.69   0.28
   0.27   0.78
   0.05   0.97
   0.11   0.87
   0.52   0.50
   0.87   0.15
   0.90   0.09
   0.97   0.03
   0.91   0.06
   0.90   0.10
   0.92   0.07
   0.99   0.02
   1.00   0.02
   0.71   0.31
   0.26   0.69
   0.16   0.82
   0.43   0.51
   0.69   0.30
   0.85   0.19
   0.92   0.09
   0.87   0.12
   0.59   0.38
   0.06   0.95
   0.01   0.96
   0.17   0.83
   0.57   0.44
   0.87   0.16
   1.03   0.02
   0.99   0.02
   0.89   0.12
   0.92   0.08
   0.93   0.06
   0.90   0.06
   0.21   0.81
   0.12   0.86
   0.68   0.36
   0.46   0.52
   0.40   0.60
   0.85   0.12
   0.70   0.28
   0.44   0.53
   0.23   0.77
   0.01   1.00
   0.03   0.96
   0.16   0.87
   0.36   0.59
   0.95   0.04
   0.96   0.02
   0.93   0.10
   0.57   0.43
   0.56   0.42
   0.47   0.55
   0.66   0.36
   0.32   0.60
   0.47   0.56
   0.82   0.21
   0.40   0.55
   0.50   0.50
   0.54   0.45
   0.13   0.89
   0.07   0.91
   0.03   0.94
   0.00   1.05
   0.17   0.82
   0.70   0.27
   0.79   0.22
   0.90   0.12
   0.90   0.13
   0.88   0.10
   0.29   0.69
   0.19   0.83
   0.08   0.88
   0.10   0.89
   0.65   0.37
   0.57   0.42
   0.49   0.52
   0.43   0.63
   0.40   0.63
   0.32   0.67
   0.04   0.94
   0.00   1.02
   0.02   1.00
   0.05   0.94
   0.53   0.42
   0.94   0.06
   0.96   0.02
   0.99   0.01
   0.79   0.20
   0.41   0.60
   0.10   0.93
   0.04   1.00
   0.01   0.99
   0.02   0.95
   0.23   0.75
   0.25   0.74
   0.06   0.93
   0.44   0.56
   0.41   0.59
   0.07   0.98
   0.01   1.00
   0.01   1.02
   0.05   0.93
   0.24   0.75
   0.87   0.11
   1.01   0.00
   0.99   0.01
   0.94   0.04
   0.63   0.35
   0.30   0.70
   0.03   0.98
   0.00   1.02
   0.00   1.03
   0.00   1.00
   0.00   0.99
   0.00   0.99
   0.14   0.88
   0.53   0.44
   0.54   0.49
   0.08   0.91
   0.00   1.02
   0.00   1.01
   0.06   0.92
   0.23   0.76
   0.77   0.21
   0.97   0.00
   1.00   0.01
   0.93   0.08
   0.59   0.42
   0.08   0.96
   0.03   0.98
   0.00   1.03
   0.00   0.98
   0.01   0.98
   0.01   0.97
   0.00   1.00
   0.32   0.68
   0.78   0.26
   0.86   0.12
   0.50   0.51
   0.07   0.91
   0.21   0.82
   0.23   0.78
   0.21   0.77
   0.87   0.13
   1.00   0.00
   1.02   0.00
   1.00   0.00
   0.74   0.29
   0.10   0.90
   0.08   0.91
   0.22   0.79
   0.20   0.81
   0.13   0.86
   0.15   0.82
   0.15   0.83
   0.87   0.13
   0.96   0.03
   1.02   0.01
   0.88   0.12
   0.45   0.55
   0.21   0.76
   0.13   0.93
   0.14   0.79
   0.83   0.18
   0.99   0.04
   0.99   0.00
   0.99   0.00
   0.98   0.02
   0.78   0.27
   0.76   0.24
   0.80   0.19
   0.57   0.43
   0.55   0.48
   0.51   0.54
   0.64   0.39
   1.01   0.01
   1.00   0.00
   1.02   0.00
   0.98   0.02
   0.81   0.20
   0.23   0.76
   0.08   0.89
   0.18   0.81
   0.59   0.39
   0.82   0.18
   1.00   0.01
   0.97   0.02
   0.95   0.02
   1.02   0.01
   0.95   0.02
   1.00   0.00
   0.97   0.02
   0.88   0.13
   0.66   0.33
   0.93   0.08
   0.99   0.01
   0.98   0.01
   0.93   0.01
   0.94   0.05
   0.36   0.66
   0.14   0.89
   0.04   0.94
   0.09   0.89
   0.59   0.37
   0.81   0.19
   0.94   0.03
   0.90   0.10
   0.88   0.11
   1.02   0.00
   1.01   0.01
   0.97   0.01
   0.91   0.13
   0.34   0.67
   0.33   0.70
   0.79   0.19
   0.74   0.31
   0.61   0.42
   0.57   0.41
   0.67   0.36
   0.38   0.61
   0.10   0.90
   0.13   0.88
   0.21   0.78
   0.60   0.41
   0.94   0.05
   0.98   0.01
   0.96   0.01
   0.98   0.01
   0.96   0.00
   0.86   0.17
   0.48   0.51
   0.33   0.70
   0.03   0.98
   0.07   0.94
   0.38   0.58
   0.04   0.92
   0.08   0.93
   0.05   0.95
   0.04   0.97
   0.08   0.93
   0.13   0.87
   0.64   0.36
   0.83   0.15
   0.97   0.02
   0.98   0.00
   1.03   0.00
   0.99   0.00
   1.01   0.00
   0.87   0.10
   0.76   0.22
   0.20   0.79
   0.00   1.01
   0.00   0.93
   0.00   1.01
   0.02   1.01
   0.00   1.03
   0.00   0.97
   0.00   0.97
   0.01   0.98
   0.08   0.90
   0.33   0.67
   0.91   0.14
   0.99   0.00
   0.96   0.00
   1.04   0.00
   0.96   0.00
   0.98   0.00
   0.85   0.16
   0.24   0.75
   0.14   0.84
   0.03   1.01
   0.02   0.98
   0.00   0.99
   0.00   1.00
   0.00   0.99
   0.00   1.00
   0.00   0.97
   0.01   0.99
   0.07   0.93
   0.20   0.83
   0.45   0.54
   0.95   0.11
   0.97   0.02
   0.98   0.00
   1.00   0.00
   1.02   0.00
   0.85   0.14
   0.28   0.73
   0.11   0.91
   0.07   0.93
   0.00   1.00
   0.02   1.00
   0.00   1.02
   0.00   1.03
   0.00   1.02
   0.35   0.62
   0.12   0.87
   0.08   0.91
   0.13   0.84
   0.29   0.71
   0.35   0.62
   0.70   0.28
   0.99   0.04
   1.01   0.02
   0.97   0.00
   0.99   0.00
   0.77   0.21
   0.15   0.85
   0.16   0.85
   0.13   0.86
   0.06   0.94
   0.01   0.97
   0.00   1.01
   0.01   0.97
   0.21   0.77
   0.84   0.21
   0.77   0.25
   0.71   0.28
   0.21   0.80
   0.08   0.91
   0.47   0.52
   0.92   0.08
   0.92   0.05
   0.92   0.09
   1.01   0.00
   1.00   0.00
   0.85   0.15
   0.16   0.85
   0.06   0.95
   0.17   0.84
   0.12   0.87
   0.11   0.92
   0.10   0.95
   0.10   0.91
   0.65   0.29
   0.89   0.09
   0.93   0.05
   0.96   0.06
   0.69   0.34
   0.42   0.56
   0.26   0.73
   0.66   0.34
   0.95   0.08
   0.90   0.06
   0.98   0.00
   1.02   0.00
   0.99   0.01
   0.66   0.36
   0.56   0.42
   0.64   0.38
   0.60   0.36
   0.54   0.47
   0.64   0.35
   0.39   0.59
   0.94   0.05
   1.01   0.00
   0.98   0.00
   1.01   0.00
   0.97   0.03
   0.80   0.17
   0.28   0.73
   0.40   0.59
   0.69   0.32
   0.90   0.13
   1.00   0.01
   1.01   0.00
   0.97   0.01
   0.90   0.09
   0.59   0.43
   0.75   0.23
   0.94   0.07
   0.95   0.09
   0.89   0.09
   0.92   0.07
   0.96   0.01
   0.71   0.29
   0.90   0.08
   0.97   0.01
   0.99   0.00
   0.88   0.12
   0.39   0.58
   0.26   0.75
   0.16   0.83
   0.81   0.22
   0.98   0.03
   1.02   0.00
   1.00   0.03
   0.98   0.03
   0.93   0.05
   1.00   0.03
   1.00   0.00
   1.00   0.01
   1.00   0.01
   0.79   0.20
   0.59   0.37
   0.21   0.75
   0.64   0.36
   0.91   0.10
   0.94   0.04
   0.76   0.22
   0.27   0.72
   0.20   0.82
   0.07   0.94
   0.48   0.50
   0.82   0.17
   0.94   0.05
   0.80   0.16
   0.97   0.01
   1.02   0.00
   1.02   0.00
   1.01   0.00
   0.98   0.00
   0.95   0.06
   0.17   0.86
   0.05   0.95
   0.60   0.43
   0.85   0.14
   1.01   0.02
   1.02   0.01
   0.89   0.11
   0.33   0.73
   0.04   0.96
   0.02   0.99
   0.03   0.95
   0.32   0.70
   0.68   0.23
   1.01   0.00
   0.99   0.00
   1.05   0.00
   1.03   0.00
   0.99   0.02
   0.90   0.08
   0.70   0.33
   0.15   0.84
   0.33   0.65
   1.00   0.02
   0.96   0.01
   0.90   0.11
   0.96   0.05
   0.52   0.46
   0.08   0.88
   0.14   0.86
   0.03   0.95
   0.14   0.83
   0.59   0.42
   0.90   0.11
   1.02   0.00
   0.99   0.00
   1.00   0.00
   0.93   0.09
   0.74   0.27
   0.89   0.15
   0.86   0.13
   0.95   0.06
   0.88   0.07
   0.98   0.03
   0.99   0.02
   0.99   0.03
   0.76   0.23
   0.22   0.77
   0.02   1.01
   0.02   1.01
   0.03   1.00
   0.26   0.75
   0.94   0.05
   0.97   0.01
   0.99   0.00
   0.96   0.00
   0.98   0.00
   0.89   0.09
   0.60   0.37
   0.21   0.76
   0.27   0.71
   0.95   0.05
   0.91   0.05
   0.75   0.28
   0.91   0.10
   0.91   0.09
   0.87   0.12
   0.11   0.87
   0.07   0.93
   0.03   1.01
   0.04   0.94
   0.69   0.30
   0.96   0.01
   1.01   0.00
   0.97   0.00
   1.03   0.01
   0.82   0.18
   0.68   0.32
   0.34   0.67
   0.02   0.97
   0.10   0.89
   0.46   0.52
   0.67   0.36
   0.15   0.85
   0.58   0.39
   0.79   0.22
   0.37   0.64
   0.12   0.89
   0.21   0.80
   0.03   0.97
   0.12   0.92
   0.79   0.16
   0.99   0.00
   1.04   0.00
   1.00   0.00
   0.98   0.01
   0.91   0.09
   0.67   0.32
   0.04   0.96
   0.00   1.01
   0.00   1.01
   0.04   0.95
   0.08   0.91
   0.12   0.90
   0.66   0.35
   0.85   0.17
   0.15   0.85
   0.01   1.02
   0.01   1.00
   0.00   1.00
   0.30   0.68
   0.90   0.10
   1.00   0.00
   0.99   0.00
   1.00   0.00
   0.93   0.06
   0.83   0.16
   0.44   0.57
   0.00   1.00
   0.00   1.01
   0.00   0.99
   0.00   0.98
   0.00   0.98
   0.52   0.49
   0.90   0.10
   0.97   0.03
   0.64   0.39
   0.08   0.98
   0.01   1.01
   0.02   0.98
   0.35   0.67
   0.89   0.10
   0.99   0.00
   0.99   0.00
   0.94   0.00
   0.97   0.04
   0.69   0.31
   0.21   0.81
   0.03   1.02
   0.10   0.89
   0.00   1.02
   0.00   1.00
   0.04   0.94
   0.82   0.17
   0.91   0.02
   0.99   0.00
   0.93   0.07
   0.46   0.54
   0.15   0.87
   0.03   0.97
   0.20   0.80
   0.66   0.32
   0.74   0.23
   0.99   0.01
   0.98   0.00
   1.02   0.03
   0.55   0.47
   0.28   0.73
   0.36   0.64
   0.34   0.67
   0.16   0.85
   0.27   0.71
   0.43   0.57
   0.85   0.15
   0.94   0.05
   1.03   0.00
   0.98   0.02
   0.72   0.28
   0.31   0.71
   0.09   0.89
   0.07   0.92
   0.17   0.83
   0.19   0.83
   0.76   0.29
   0.97   0.05
   0.98   0.01
   0.82   0.15
   0.79   0.21
   0.86   0.15
   0.74   0.26
   0.20   0.78
   0.22   0.79
   0.60   0.38
   0.63   0.33
   0.83   0.11
   0.96   0.00
   0.92   0.12
   0.20   0.83
   0.16   0.86
   0.11   0.86
   0.03   0.97
   0.21   0.84
   0.46   0.53
   0.75   0.25
   0.97   0.09
   0.99   0.02
   1.02   0.00
   0.96   0.00
   0.99   0.03
   0.77   0.23
   0.08   0.93
   0.02   1.02
   0.12   0.88
   0.60   0.44
   0.94   0.10
   0.58   0.42
   0.54   0.44
   0.24   0.72
   0.20   0.81
   0.15   0.86
   0.16   0.83
   0.49   0.52
   0.90   0.08
   0.98   0.03
   0.99   0.00
   1.00   0.00
   1.00   0.00
   0.70   0.27
   0.41   0.59
   0.40   0.59
   0.04   0.97
   0.01   1.02
   0.05   0.96
   0.03   0.95
   0.04   0.95
   0.06   0.96
   0.11   0.91
   0.53   0.49
   0.58   0.40
   0.81   0.18
   0.90   0.13
   1.00   0.00
   1.02   0.00
   1.00   0.00
   1.00   0.00
   0.97   0.00
   0.97   0.01
   0.68   0.33
   0.06   0.94
   0.02   1.03
   0.00   0.98
   0.00   1.01
   0.01   0.99
   0.00   1.03
   0.01   0.97
   0.00   1.02
   0.11   0.91
   0.61   0.37
   0.84   0.19
   1.02   0.01
   1.03   0.00
   0.98   0.00
   1.00   0.00
   0.98   0.00
   0.97   0.00
   0.96   0.02
   0.89   0.12
   0.65   0.34
   0.05   0.95
   0.01   0.97
   0.00   1.00
   0.00   0.97
   0.00   1.00
   0.02   1.00
   0.22   0.77
   0.15   0.89
   0.37   0.61
   0.60   0.38
   0.94   0.05
   0.99   0.00
   1.03   0.00
   1.03   0.00
   0.99   0.00
   0.98   0.00
   1.00   0.00
   0.92   0.03
   0.88   0.13
   0.70   0.28
   0.11   0.87
   0.06   0.95
   0.02   0.98
   0.00   1.00
   0.00   1.01
   0.51   0.53
   0.33   0.67
   0.54   0.45
   0.50   0.45
   0.57   0.42
   0.93   0.07
   1.01   0.01
   1.01   0.00
   0.97   0.00
   0.99   0.00
   0.98   0.00
   1.01   0.01
   0.83   0.15
   0.68   0.27
   0.69   0.31
   0.31   0.68
   0.23   0.78
   0.14   0.85
   0.25   0.73
   0.30   0.72
   0.76   0.27
   0.57   0.45
   0.67   0.28
   0.26   0.74
   0.10   0.88
   0.40   0.60
