   Vol_A   Vol_B
   0.96   0.00
   0.99   0.01
   1.00   0.01
   0.71   0.28
   0.10   0.90
   0.01   0.99
   0.05   0.99
   0.09   0.93
   0.46   0.54
   0.24   0.80
   0.18   0.83
   0.53   0.49
   0.80   0.19
   0.22   0.78
   0.01   0.98
   0.00   0.99
   0.00   1.01
   0.06   0.93
   0.46   0.55
   0.96   0.06
   1.00   0.00
   1.01   0.00
   0.99   0.00
   0.94   0.04
   0.65   0.37
   0.53   0.44
   0.86   0.14
   0.82   0.19
   0.75   0.22
   0.92   0.06
   0.91   0.08
   0.97   0.05
   0.92   0.04
   0.43   0.60
   0.00   1.02
   0.00   1.00
   0.00   1.01
   0.07   0.93
   0.79   0.25
   0.95   0.01
   1.02   0.00
   0.95   0.03
   0.97   0.04
   0.85   0.12
   0.53   0.55
   0.82   0.18
   0.90   0.07
   0.86   0.18
   0.75   0.23
   1.01   0.00
   1.03   0.00
   1.02   0.00
   0.92   0.07
   0.39   0.62
   0.01   1.01
   0.00   1.00
   0.02   1.00
   0.06   0.96
   0.26   0.70
   0.77   0.23
   0.97   0.02
   0.93   0.06
   0.87   0.12
   0.61   0.37
   0.37   0.68
   0.34   0.66
   0.23   0.74
   0.20   0.78
   0.88   0.11
   1.03   0.00
   1.06   0.00
   1.04   0.00
   0.97   0.01
   0.71   0.29
   0.12   0.86
   0.01   1.03
   0.04   0.98
   0.05   0.93
   0.17   0.81
   0.17   0.80
   0.61   0.36
   0.37   0.59
   0.90   0.10
   0.51   0.47
   0.02   0.99
   0.02   0.98
   0.12   0.90
   0.70   0.34
   0.99   0.03
   0.99   0.00
   1.01   0.00
   1.01   0.02
   0.88   0.08
   0.84   0.21
   0.12   0.88
   0.01   1.04
   0.21   0.77
   0.20   0.76
   0.18   0.85
   0.04   1.00
   0.07   0.95
   0.09   0.87
   0.58   0.45
   0.75   0.24
   0.22   0.77
   0.15   0.91
   0.24   0.73
   0.66   0.35
   0.96   0.03
   1.00   0.00
   0.98   0.00
   1.00   0.02
   0.87   0.09
   0.70   0.32
   0.06   0.97
   0.02   0.97
   0.25   0.74
   0.79   0.24
   0.56   0.44
   0.30   0.70
   0.38   0.59
   0.35   0.67
   0.77   0.21
   0.94   0.06
   0.98   0.08
   0.86   0.15
   0.92   0.07
   0.96   0.06
   0.95   0.10
   0.96   0.00
   1.01   0.00
   1.00   0.01
   0.97   0.05
   0.57   0.45
   0.03   0.99
   0.03   0.98
   0.41   0.59
   0.93   0.05
   0.95   0.06
   0.93   0.05
   0.95   0.05
   0.94   0.04
   1.02   0.00
   1.00   0.00
   0.98   0.00
   1.01   0.00
   0.99   0.02
   0.79   0.25
   0.77   0.25
   1.01   0.00
   1.01   0.00
   1.02   0.02
   0.95   0.04
   0.87   0.13
   0.13   0.83
   0.07   0.96
   0.11   0.91
   0.27   0.74
   0.88   0.10
   0.99   0.00
   0.99   0.00
   0.99   0.00
   1.00   0.00
   1.01   0.00
   1.01   0.00
   1.02   0.01
   0.82   0.16
   0.28   0.70
   0.76   0.20
   0.98   0.01
   0.99   0.00
   0.81   0.19
   0.56   0.43
   0.91   0.10
   0.68   0.28
   0.66   0.37
   0.29   0.70
   0.06   0.96
   0.56   0.43
   0.96   0.04
   0.99   0.01
   1.05   0.01
   0.98   0.05
   0.92   0.07
   0.92   0.09
   0.90   0.10
   0.72   0.28
   0.17   0.84
   0.78   0.25
   0.94   0.07
   0.99   0.04
   0.89   0.07
   0.63   0.34
   0.93   0.09
   0.96   0.01
   0.95   0.02
   0.71   0.30
   0.04   1.01
   0.28   0.71
   0.53   0.46
   0.96   0.07
   0.82   0.16
   0.09   0.90
   0.17   0.81
   0.31   0.71
   0.77   0.22
   0.57   0.46
   0.37   0.61
   0.56   0.46
   0.91   0.08
   0.92   0.05
   0.98   0.03
   0.98   0.01
   1.04   0.00
   1.02   0.00
   0.95   0.04
   0.61   0.38
   0.04   0.96
   0.08   0.97
   0.11   0.85
   0.36   0.59
   0.18   0.83
   0.01   0.99
   0.00   1.00
   0.00   1.00
   0.38   0.63
   0.81   0.21
   0.33   0.68
   0.00   1.03
   0.33   0.68
   0.93   0.07
   1.01   0.00
   0.99   0.00
   0.98   0.00
   1.02   0.00
   1.02   0.02
   0.64   0.31
   0.18   0.81
   0.05   0.93
   0.08   0.91
   0.10   0.90
   0.07   0.95
   0.01   0.96
   0.00   1.02
   0.00   0.98
   0.03   0.99
   0.15   0.86
   0.10   0.89
   0.00   1.01
   0.11   0.88
   0.92   0.11
   0.99   0.00
   0.99   0.01
   1.00   0.01
   0.96   0.06
   0.85   0.14
   0.41   0.59
   0.38   0.63
   0.19   0.79
   0.05   0.95
   0.02   0.93
   0.00   0.99
   0.00   1.00
   0.04   0.94
   0.01   0.96
   0.00   1.00
   0.00   1.01
   0.00   0.98
   0.00   0.98
   0.07   0.93
   0.79   0.18
   0.95   0.04
   0.97   0.02
   0.97   0.05
   0.90   0.08
   0.75   0.21
   0.23   0.80
   0.10   0.89
   0.13   0.86
   0.01   1.04
   0.00   0.96
   0.00   1.03
   0.05   0.94
   0.19   0.80
   0.06   1.00
   0.00   1.00
   0.00   1.05
   0.00   1.01
   0.00   1.06
   0.04   0.99
   0.21   0.82
   0.55   0.46
   0.93   0.05
   0.88   0.09
   0.91   0.10
   0.69   0.31
   0.74   0.23
   0.77   0.24
   0.26   0.74
   0.00   0.97
   0.00   0.95
   0.02   0.99
   0.31   0.70
   0.30   0.71
   0.07   0.95
   0.02   0.99
   0.01   1.02
   0.00   1.00
   0.00   0.99
   0.00   0.98
   0.08   0.94
   0.18   0.85
   0.43   0.61
   0.48   0.56
   0.85   0.18
   0.69   0.28
   0.89   0.16
   0.77   0.26
   0.15   0.82
   0.03   0.99
   0.00   1.00
   0.03   1.01
   0.12   0.84
   0.03   1.00
   0.00   0.98
   0.02   0.97
   0.00   0.97
   0.00   1.01
   0.00   1.01
   0.00   0.95
   0.00   0.98
   0.00   1.01
   0.01   1.00
   0.07   0.91
   0.44   0.57
   0.67   0.34
   0.83   0.18
   0.40   0.58
   0.04   0.95
   0.00   0.97
   0.00   1.01
   0.00   1.03
   0.00   1.02
   0.00   1.01
   0.00   1.01
   0.00   1.02
   0.00   1.00
   0.00   1.01
   0.00   0.97
   0.00   1.00
   0.00   0.96
   0.00   1.01
   0.00   1.01
   0.02   0.97
   0.41   0.57
   0.41   0.61
   0.60   0.40
   0.12   0.92
   0.00   0.99
   0.01   0.97
   0.01   0.99
   0.01   0.98
   0.07   0.92
   0.02   0.98
   0.00   1.02
   0.00   1.03
   0.00   1.00
   0.00   0.97
   0.01   1.03
   0.00   1.00
   0.00   1.04
   0.00   1.04
   0.00   1.00
   0.00   1.00
   0.05   0.95
   0.08   0.99
   0.25   0.78
   0.04   0.94
   0.00   1.02
   0.21   0.78
   0.40   0.57
   0.40   0.60
   0.32   0.67
   0.24   0.77
   0.01   0.99
   0.00   1.01
   0.00   1.01
   0.00   0.99
   0.04   0.98
   0.08   0.92
   0.04   0.95
   0.24   0.76
   0.13   0.81
   0.00   0.98
   0.00   1.01
   0.08   0.93
   0.16   0.85
   0.03   0.97
   0.21   0.76
   0.87   0.13
   0.93   0.04
   0.93   0.06
   0.92   0.08
   0.66   0.32
   0.20   0.85
   0.02   0.97
   0.02   0.97
   0.01   0.97
   0.23   0.75
   0.28   0.71
   0.56   0.48
   0.87   0.15
   0.80   0.20
   0.09   0.95
   0.00   0.98
   0.01   0.99
   0.03   0.97
   0.01   1.00
   0.18   0.80
   0.85   0.15
   1.03   0.00
   1.02   0.00
   0.99   0.02
   0.97   0.03
   0.85   0.17
   0.46   0.52
   0.52   0.45
   0.37   0.59
   0.58   0.42
   0.97   0.05
   0.95   0.08
   0.97   0.01
   0.91   0.11
   0.25   0.74
   0.00   1.01
   0.00   1.01
   0.00   1.02
   0.01   1.01
   0.28   0.70
   0.85   0.13
   0.98   0.00
   1.01   0.00
   0.87   0.11
   0.85   0.15
   0.83   0.16
   0.69   0.31
   0.63   0.38
   0.42   0.58
   0.89   0.09
   1.03   0.00
   0.98   0.00
   0.98   0.00
   0.94   0.03
   0.61   0.39
   0.07   0.93
   0.09   0.89
   0.29   0.71
   0.45   0.58
   0.44   0.58
   0.88   0.10
   1.01   0.01
   1.00   0.01
   0.96   0.03
   0.59   0.35
   0.08   0.89
   0.00   0.98
   0.03   0.94
   0.43   0.56
   0.99   0.01
   0.99   0.00
   0.99   0.00
   1.01   0.00
   0.96   0.01
   0.82   0.21
   0.09   0.92
   0.18   0.80
   0.48   0.50
   0.69   0.32
   0.83   0.17
   0.82   0.18
   0.63   0.41
   0.57   0.42
   0.80   0.19
   0.23   0.78
   0.00   0.99
   0.00   1.00
   0.05   0.95
   0.83   0.15
   1.01   0.00
   1.00   0.00
   0.98   0.01
   0.85   0.13
   0.58   0.47
   0.12   0.87
   0.02   0.98
   0.16   0.82
   0.78   0.22
   0.91   0.08
   0.82   0.15
   0.51   0.49
   0.16   0.83
   0.08   0.94
   0.18   0.85
   0.11   0.92
   0.05   0.92
   0.06   0.94
   0.38   0.61
   0.91   0.09
   1.01   0.01
   1.00   0.00
   0.91   0.10
   0.57   0.42
   0.33   0.66
   0.06   0.95
   0.01   0.98
   0.06   0.92
   0.72   0.28
   0.98   0.03
   0.97   0.03
   0.66   0.34
   0.56   0.43
   0.42   0.56
   0.41   0.61
   0.24   0.75
   0.41   0.56
   0.59   0.41
   0.94   0.05
   0.99   0.00
   0.94   0.03
   0.95   0.02
   0.89   0.12
   0.47   0.53
   0.42   0.60
   0.10   0.87
   0.00   1.02
   0.04   0.95
   0.83   0.16
   0.99   0.00
   0.97   0.00
   0.98   0.03
   0.96   0.02
   0.99   0.03
   0.96   0.03
   0.87   0.14
   0.92   0.10
   0.94   0.08
   0.97   0.05
   0.93   0.08
   0.70   0.30
   0.76   0.24
   0.66   0.35
   0.75   0.30
   0.86   0.17
   0.69   0.31
   0.24   0.77
   0.36   0.61
   0.83   0.15
   0.67   0.31
   0.94   0.06
   1.02   0.00
   0.99   0.00
   1.00   0.00
   1.03   0.00
   0.99   0.00
   0.98   0.03
   0.64   0.36
   0.33   0.67
   0.21   0.79
   0.44   0.57
   0.75   0.25
   0.71   0.29
   0.74   0.25
   0.83   0.14
   0.97   0.03
   0.87   0.14
   0.90   0.09
   0.89   0.13
   0.32   0.69
   0.57   0.43
   0.90   0.11
   0.96   0.01
   0.99   0.00
   1.00   0.01
   0.98   0.05
   0.63   0.37
   0.22   0.81
   0.08   0.93
   0.06   0.95
   0.12   0.86
   0.33   0.65
   0.86   0.13
   0.97   0.01
   0.98   0.03
   0.99   0.00
   0.98   0.00
   0.96   0.06
   0.67   0.31
   0.12   0.87
   0.10   0.86
   0.38   0.62
   0.87   0.16
   0.91   0.08
   0.64   0.37
   0.44   0.57
   0.11   0.88
   0.14   0.87
   0.06   0.93
   0.02   0.96
   0.06   0.95
   0.34   0.62
   0.94   0.03
   1.02   0.00
   1.02   0.00
   1.02   0.00
   0.99   0.00
   0.88   0.14
   0.29   0.74
   0.00   1.04
   0.00   0.98
   0.07   0.96
   0.29   0.73
   0.21   0.78
   0.19   0.81
   0.08   0.93
   0.00   1.03
   0.10   0.91
   0.16   0.88
   0.03   0.94
   0.00   1.00
   0.35   0.62
   0.96   0.02
   1.05   0.00
   1.00   0.00
   1.00   0.00
   1.00   0.00
   0.91   0.07
   0.28   0.68
   0.00   0.99
   0.00   1.02
   0.00   0.99
   0.00   1.03
   0.03   0.94
   0.06   0.93
   0.00   0.98
   0.00   1.02
   0.00   1.02
   0.04   0.95
   0.01   1.02
   0.00   1.02
   0.21   0.78
   0.96   0.05
   1.02   0.00
   0.98   0.00
   1.02   0.00
   0.97   0.00
   0.98   0.02
   0.33   0.67
   0.01   0.95
   0.00   1.01
   0.00   0.96
   0.00   1.04
   0.01   0.96
   0.07   0.92
   0.16   0.83
   0.02   0.98
   0.00   1.03
   0.00   0.99
   0.00   1.00
   0.04   0.95
   0.54   0.43
   0.98   0.04
   1.00   0.00
   0.99   0.00
   1.01   0.00
   1.01   0.00
   0.96   0.01
   0.64   0.38
   0.07   0.90
   0.02   1.01
   0.00   1.02
   0.00   0.99
   0.05   0.97
   0.59   0.44
   0.72   0.26
   0.13   0.83
   0.01   1.00
   0.00   0.99
   0.05   0.98
   0.17   0.84
   0.45   0.52
   0.82   0.16
   0.99   0.02
   1.03   0.00
   0.99   0.00
   1.04   0.00
   1.01   0.00
   0.92   0.08
   0.85   0.18
   0.13   0.89
   0.00   0.99
   0.00   0.98
   0.04   0.94
   0.43   0.58
   0.70   0.31
   0.27   0.79
   0.17   0.83
   0.07   0.91
   0.11   0.86
   0.08   0.89
   0.33   0.66
   0.62   0.31
   0.69   0.29
   0.75   0.22
   0.88   0.11
   0.98   0.01
   1.06   0.00
   1.01   0.00
   0.90   0.10
   0.11   0.86
   0.00   0.99
   0.00   0.95
   0.00   0.99
   0.02   1.00
   0.14   0.84
   0.11   0.91
   0.05   0.96
   0.02   1.00
   0.00   0.99
   0.03   0.97
   0.11   0.88
   0.09   0.94
   0.04   0.96
   0.09   0.87
   0.16   0.87
   0.79   0.24
   0.98   0.01
   1.00   0.00
   0.80   0.21
   0.10   0.92
   0.00   0.98
   0.00   1.03
   0.00   0.98
   0.00   0.99
   0.01   0.96
   0.08   0.93
   0.05   0.92
   0.01   0.97
   0.00   1.03
   0.05   0.96
   0.15   0.83
   0.02   0.98
   0.00   1.03
   0.00   0.97
   0.06   0.97
   0.78   0.22
   0.95   0.05
   0.94   0.05
   0.45   0.52
   0.05   0.97
   0.00   1.00
   0.00   1.03
   0.00   0.98
   0.03   0.97
   0.04   1.00
   0.09   0.92
   0.11   0.89
   0.04   0.96
   0.04   0.93
   0.16   0.83
   0.45   0.62
   0.08   0.88
   0.02   0.96
   0.04   0.95
   0.01   0.98
   0.16   0.85
   0.64   0.35
   0.85   0.17
   0.19   0.79
   0.00   1.03
   0.03   0.93
   0.11   0.88
   0.51   0.52
   0.46   0.57
   0.35   0.66
   0.29   0.72
   0.10   0.90
   0.02   0.98
   0.07   0.95
   0.37   0.65
   0.77   0.21
   0.51   0.50
   0.32   0.68
   0.11   0.91
   0.06   0.97
   0.06   0.93
   0.56   0.44
   0.89   0.13
   0.31   0.68
   0.07   0.95
   0.56   0.44
   0.55   0.43
   0.93   0.08
   0.95   0.08
   0.84   0.13
   0.34   0.68
   0.03   0.99
   0.01   0.95
   0.15   0.82
   0.65   0.37
   0.94   0.06
   0.98   0.05
   0.96   0.05
   0.85   0.17
   0.27   0.75
   0.06   0.92
   0.30   0.72
   0.34   0.63
   0.16   0.82
   0.21   0.77
   0.91   0.09
   1.00   0.03
   0.96   0.01
   1.01   0.01
   0.93   0.06
   0.49   0.52
   0.12   0.86
   0.14   0.85
   0.61   0.37
   0.70   0.28
   1.01   0.03
   0.98   0.01
   1.01   0.00
   0.91   0.09
   0.18   0.82
   0.00   0.99
   0.04   0.99
   0.08   0.91
   0.23   0.76
   0.27   0.73
   0.70   0.29
   1.01   0.00
   1.00   0.00
   0.99   0.02
   0.93   0.07
   0.36   0.61
   0.11   0.88
   0.24   0.79
   0.38   0.57
   0.90   0.10
   0.95   0.00
   0.97   0.00
   1.00   0.00
   0.99   0.01
   0.78   0.21
   0.44   0.54
   0.67   0.30
   0.85   0.14
   0.98   0.02
   1.01   0.01
   1.01   0.00
   0.98   0.02
   0.89   0.10
   0.87   0.13
   0.35   0.65
   0.09   0.90
   0.00   1.01
   0.00   0.97
   0.21   0.76
   1.03   0.01
   0.97   0.00
   1.01   0.00
   1.00   0.00
   0.98   0.02
   0.92   0.10
   0.72   0.28
   0.80   0.22
   0.96   0.03
   1.01   0.00
   1.01   0.00
   1.03   0.03
   0.78   0.26
   0.38   0.59
   0.24   0.75
   0.07   0.94
   0.00   0.98
   0.00   1.00
   0.02   1.02
   0.70   0.30
   0.99   0.00
   1.02   0.00
   0.94   0.03
   0.57   0.42
   0.39   0.62
   0.22   0.78
   0.42   0.55
   0.62   0.35
   0.94   0.08
   0.99   0.00
   0.99   0.00
   0.95   0.06
   0.81   0.19
   0.38   0.63
   0.10   0.92
   0.00   0.98
   0.00   1.00
   0.05   0.94
   0.52   0.49
   1.00   0.07
   0.83   0.20
   0.93   0.14
   0.62   0.33
   0.10   0.86
   0.01   1.03
   0.01   0.99
   0.14   0.87
   0.26   0.71
   0.82   0.15
   1.03   0.00
   0.98   0.00
   1.00   0.01
   0.98   0.02
   0.85   0.14
   0.60   0.41
   0.13   0.86
   0.16   0.84
   0.33   0.67
   0.84   0.15
   0.99   0.02
   0.64   0.38
   0.41   0.58
   0.12   0.88
   0.02   0.99
   0.01   1.02
   0.01   0.96
   0.17   0.82
   0.39   0.59
   0.97   0.04
   1.00   0.00
   1.00   0.00
   1.03   0.00
   0.99   0.00
   0.97   0.01
   0.96   0.02
   0.88   0.13
   0.90   0.08
   0.84   0.11
   0.97   0.04
   0.82   0.18
   0.16   0.82
   0.12   0.89
   0.12   0.85
   0.07   0.94
   0.25   0.69
   0.12   0.90
   0.40   0.57
   0.78   0.24
   0.98   0.02
   1.04   0.00
   0.99   0.00
   0.99   0.00
   1.01   0.00
   1.01   0.00
   0.97   0.00
   0.95   0.01
   0.80   0.20
   0.45   0.55
   0.36   0.60
   0.04   0.96
   0.00   1.02
   0.12   0.88
   0.23   0.80
   0.35   0.66
   0.70   0.33
   0.92   0.11
   0.92   0.08
   0.96   0.03
   0.91   0.10
   0.89   0.13
   0.80   0.20
   0.91   0.11
   0.94   0.06
   0.99   0.00
   0.99   0.00
   0.92   0.09
   0.27   0.71
   0.02   1.00
   0.00   1.00
   0.00   0.95
   0.00   1.00
   0.09   0.94
   0.62   0.34
   0.73   0.28
   0.98   0.06
   1.02   0.00
   0.99   0.01
   0.72   0.30
   0.26   0.76
   0.10   0.93
   0.18   0.81
   0.49   0.50
   0.82   0.16
   1.00   0.00
   0.98   0.02
   0.81   0.18
   0.09   0.93
   0.00   0.99
   0.00   0.99
   0.00   1.02
   0.00   0.95
   0.26   0.71
   0.91   0.09
   0.99   0.00
   0.97   0.00
   1.01   0.00
   0.96   0.03
   0.43   0.57
   0.01   0.97
   0.00   1.01
   0.01   0.99
   0.14   0.85
   0.52   0.51
   0.83   0.17
   0.93   0.06
   0.69   0.33
   0.07   0.91
   0.00   1.01
   0.00   0.97
   0.00   1.02
   0.00   1.01
   0.36   0.63
   0.95   0.05
   1.02   0.00
   1.03   0.00
   1.01   0.00
   0.99   0.00
   0.74   0.24
   0.07   0.91
   0.00   1.00
   0.00   0.99
   0.07   0.92
   0.13   0.90
   0.35   0.64
   0.86   0.12
   0.23   0.74
   0.01   1.01
   0.00   0.99
   0.00   1.01
   0.00   1.01
   0.02   0.99
   0.20   0.79
   1.00   0.01
   0.99   0.00
   0.96   0.00
   1.02   0.00
   1.01   0.00
   0.93   0.08
   0.42   0.59
   0.03   0.97
   0.00   1.01
   0.11   0.89
   0.08   0.94
   0.21   0.78
   0.76   0.24
   0.34   0.63
   0.04   0.97
   0.01   0.98
   0.00   0.95
   0.04   0.94
   0.12   0.88
   0.55   0.45
   0.99   0.01
   0.99   0.00
   0.98   0.00
   0.99   0.00
   0.99   0.00
   0.99   0.00
   0.82   0.19
   0.37   0.64
   0.04   0.95
   0.01   1.02
   0.00   0.99
   0.11   0.89
   0.86   0.13
   0.93   0.05
   0.49   0.53
   0.10   0.92
   0.02   0.97
   0.17   0.84
   0.50   0.49
   0.90   0.14
   0.99   0.01
   0.98   0.00
   0.95   0.07
   0.91   0.06
   1.00   0.00
   1.00   0.00
   0.98   0.00
   0.78   0.24
   0.10   0.87
   0.00   1.01
   0.00   0.95
   0.06   0.94
   0.34   0.64
   0.92   0.06
   0.87   0.13
   0.25   0.75
   0.15   0.86
   0.47   0.52
   0.56   0.43
   0.86   0.11
   0.87   0.13
   0.86   0.14
   0.71   0.29
   0.65   0.36
   0.95   0.04
   1.07   0.00
   1.01   0.00
   0.95   0.05
   0.48   0.49
   0.01   0.99
   0.00   1.02
   0.00   0.99
   0.03   0.98
   0.50   0.49
   0.85   0.16
   0.54   0.45
   0.14   0.84
   0.33   0.68
   0.38   0.65
   0.89   0.13
   0.50   0.51
   0.17   0.85
   0.04   0.97
   0.13   0.89
   0.77   0.26
   0.99   0.00
   1.05   0.00
   0.91   0.08
   0.34   0.66
   0.01   0.97
   0.00   1.01
   0.00   1.01
   0.01   0.96
   0.28   0.71
   0.77   0.23
   0.67   0.32
   0.28   0.75
   0.13   0.91
   0.73   0.23
   0.88   0.11
   0.31   0.71
   0.01   1.02
   0.00   1.03
   0.05   0.94
   0.44   0.52
   0.92   0.06
   0.99   0.01
   0.59   0.39
   0.08   0.90
   0.00   0.99
   0.00   1.02
   0.00   0.95
   0.06   0.91
   0.48   0.51
   0.83   0.20
   0.94   0.06
   0.59   0.39
   0.52   0.47
   0.87   0.15
   0.92   0.09
   0.23   0.74
   0.11   0.93
   0.12   0.90
   0.02   0.98
   0.07   0.91
   0.77   0.20
   0.92   0.09
   0.23   0.80
   0.02   0.94
   0.00   1.05
   0.01   0.97
   0.03   0.96
   0.23   0.78
   0.84   0.14
   0.91   0.08
   0.79   0.19
   0.67   0.32
   0.81   0.21
   0.92   0.06
   0.99   0.01
   0.81   0.17
   0.63   0.38
   0.29   0.72
   0.02   0.99
   0.12   0.88
   0.74   0.21
   0.88   0.11
   0.35   0.65
   0.13   0.87
   0.14   0.82
   0.22   0.77
   0.36   0.63
   0.86   0.17
   0.96   0.02
   0.87   0.13
   0.40   0.59
   0.31   0.69
   0.54   0.45
   0.94   0.05
   1.02   0.00
   1.03   0.00
   1.02   0.01
   0.78   0.22
   0.27   0.75
   0.21   0.78
   0.63   0.36
   0.84   0.18
   0.84   0.15
   0.82   0.17
   0.83   0.16
   0.86   0.16
   0.75   0.22
   0.97   0.01
   0.97   0.02
   0.50   0.49
   0.22   0.82
   0.05   0.96
   0.43   0.58
   0.97   0.04
   0.97   0.00
   1.04   0.00
   1.00   0.00
   0.98   0.02
   0.43   0.59
   0.04   0.95
   0.29   0.71
   0.71   0.33
   0.91   0.14
   0.93   0.08
   1.01   0.00
   0.99   0.00
   0.97   0.00
   1.00   0.02
   0.94   0.08
   0.38   0.61
   0.05   0.94
   0.01   0.99
   0.33   0.64
   0.84   0.12
   1.05   0.00
   1.00   0.00
   1.01   0.00
   0.98   0.00
   0.96   0.06
   0.89   0.10
   0.99   0.03
   0.96   0.00
   0.99   0.00
   1.03   0.00
   1.04   0.00
   1.00   0.01
   0.89   0.07
   0.80   0.17
   0.71   0.30
   0.46   0.55
   0.03   0.95
   0.00   1.00
   0.15   0.82
   0.95   0.00
   1.00   0.00
   0.98   0.02
   0.93   0.05
   1.01   0.01
   1.01   0.00
   0.99   0.01
   1.00   0.01
   0.98   0.00
   0.98   0.00
   1.01   0.00
   0.97   0.01
   0.84   0.15
   0.25   0.74
   0.11   0.89
   0.35   0.64
   0.20   0.80
   0.01   0.99
   0.04   0.93
   0.76   0.25
   0.97   0.01
   0.93   0.03
   0.78   0.24
   0.45   0.53
   0.48   0.51
   0.89   0.13
   0.92   0.09
   0.93   0.03
   1.03   0.00
   1.05   0.00
   1.02   0.00
   0.98   0.00
   0.94   0.05
   0.59   0.42
   0.18   0.82
   0.08   0.95
   0.01   0.98
   0.01   0.96
   0.21   0.79
   0.86   0.14
   0.68   0.32
   0.75   0.26
   0.41   0.60
   0.05   0.95
   0.01   0.97
   0.24   0.76
   0.66   0.33
   0.88   0.08
   1.02   0.01
   1.01   0.00
   0.99   0.00
   0.98   0.00
   1.01   0.00
   0.89   0.11
   0.67   0.31
   0.29   0.70
   0.05   0.95
   0.18   0.80
   0.65   0.36
   0.93   0.06
   0.33   0.69
   0.14   0.89
   0.01   0.97
   0.00   0.98
   0.00   0.97
   0.02   1.01
   0.25   0.81
   0.77   0.21
   0.97   0.00
   1.02   0.00
   1.00   0.00
   0.98   0.00
   1.04   0.00
   1.03   0.01
   1.00   0.00
   0.97   0.06
   0.71   0.25
   0.80   0.22
   0.90   0.13
   0.79   0.19
   0.03   0.94
   0.00   0.98
   0.00   0.97
   0.00   1.01
   0.01   0.97
   0.35   0.65
   0.54   0.45
   0.98   0.04
   1.03   0.00
   1.03   0.00
   1.01   0.00
   1.04   0.00
   0.99   0.00
   0.99   0.00
   1.00   0.00
   0.99   0.02
   0.73   0.24
   0.53   0.47
   0.26   0.74
   0.11   0.93
   0.00   0.99
   0.00   1.01
   0.02   0.96
   0.11   0.90
   0.32   0.64
   0.84   0.19
   0.91   0.07
   0.81   0.16
   0.80   0.20
   0.80   0.17
   0.95   0.03
   0.99   0.01
   0.92   0.02
   1.00   0.00
   0.97   0.00
   0.85   0.16
   0.20   0.83
   0.02   0.99
   0.00   0.97
   0.00   0.97
   0.00   1.01
   0.05   0.90
   0.24   0.76
   0.51   0.49
   0.79   0.21
   0.98   0.02
   0.66   0.32
   0.30   0.76
   0.04   0.94
   0.08   0.92
   0.64   0.37
   0.92   0.06
   0.93   0.02
   1.02   0.00
   0.96   0.00
   0.71   0.24
   0.06   0.94
   0.00   1.03
   0.00   1.00
   0.00   1.04
   0.01   1.01
   0.51   0.46
   0.99   0.04
   1.00   0.00
   1.00   0.01
   0.94   0.02
   0.72   0.29
   0.16   0.81
   0.00   1.01
   0.00   1.03
   0.10   0.91
   0.66   0.34
   0.91   0.09
   1.03   0.01
   1.01   0.01
   0.78   0.22
   0.06   0.91
   0.00   1.01
   0.00   1.00
   0.00   1.04
   0.07   0.96
   0.78   0.23
   1.01   0.01
   1.02   0.00
   1.02   0.00
   0.86   0.13
   0.68   0.32
   0.31   0.67
   0.18   0.81
   0.07   0.93
   0.07   0.89
   0.39   0.62
   0.74   0.25
   0.99   0.04
   0.97   0.01
   0.40   0.57
   0.04   0.96
   0.00   0.99
   0.00   1.01
   0.00   0.99
   0.51   0.50
   0.88   0.14
   0.99   0.00
   1.01   0.00
   0.96   0.01
   0.92   0.09
   0.79   0.22
   0.74   0.27
   0.84   0.15
   0.21   0.78
   0.17   0.82
   0.60   0.40
   0.60   0.45
   0.73   0.26
   0.96   0.03
   0.64   0.37
   0.17   0.86
   0.02   1.00
   0.01   1.01
   0.20   0.80
   0.77   0.24
   0.97   0.07
   1.00   0.00
   0.91   0.07
   0.45   0.52
   0.63   0.35
   0.90   0.13
   1.00   0.03
   1.01   0.02
   0.88   0.11
   0.41   0.59
   0.36   0.59
   0.12   0.85
   0.34   0.67
   0.89   0.11
   0.97   0.03
   0.51   0.47
   0.12   0.85
   0.03   0.98
   0.53   0.54
   0.86   0.13
   1.03   0.00
   1.01   0.00
   0.94   0.04
   0.51   0.49
   0.53   0.46
   0.98   0.04
   1.01   0.00
   1.00   0.00
   0.91   0.04
   0.22   0.80
   0.14   0.86
   0.03   0.94
   0.06   0.94
   0.55   0.42
   0.94   0.03
   0.78   0.22
   0.65   0.30
   0.31   0.70
   0.71   0.29
   0.97   0.01
   1.00   0.00
   1.01   0.01
   0.82   0.15
   0.35   0.62
   0.13   0.91
   0.85   0.13
   0.98   0.00
   0.96   0.00
   1.01   0.03
   0.69   0.31
   0.09   0.90
   0.01   1.00
   0.00   1.02
   0.12   0.87
   0.75   0.24
   0.97   0.00
   0.85   0.16
   0.75   0.24
   0.97   0.06
   0.94   0.07
   0.97   0.00
   0.90   0.12
   0.39   0.61
   0.06   0.94
   0.02   1.00
   0.52   0.47
   0.96   0.02
   1.04   0.00
   0.79   0.21
   0.28   0.73
   0.00   1.01
   0.00   1.02
   0.00   1.02
   0.04   0.96
   0.66   0.30
   1.01   0.00
   0.99   0.02
   0.90   0.07
   0.87   0.13
   0.97   0.02
   0.94   0.04
   0.79   0.19
   0.28   0.70
   0.07   0.90
   0.00   1.01
